target_drugs,uniprot_id,Organism
DB04896,O60391,"Homo sapiens (Human)"
DB04898,P00734,"Homo sapiens (Human)"
DB04899,P16066,"Homo sapiens (Human)"
DB04899,P20594,"Homo sapiens (Human)"
DB04899,P17342,"Homo sapiens (Human)"
DB04901,P33681,"Homo sapiens (Human)"
DB04902,Q9H244,"Homo sapiens (Human)"
DB04903,P47869,"Homo sapiens (Human)"
DB04903,P34903,"Homo sapiens (Human)"
DB04905,P08183,"Homo sapiens (Human)"
DB04905,P35367,"Homo sapiens (Human)"
DB04906,P63098,"Homo sapiens (Human)"
DB04906,Q96LZ3,"Homo sapiens (Human)"
DB04908,P08908,"Homo sapiens (Human)"
DB04908,P28223,"Homo sapiens (Human)"
DB04908,P21917,"Homo sapiens (Human)"
DB04910,P68371,"Homo sapiens (Human)"
DB04912,P09601,"Homo sapiens (Human)"
DB04912,P30519,"Homo sapiens (Human)"
DB04915,Q16206,"Homo sapiens (Human)"
DB04917,P46098,"Homo sapiens (Human)"
DB04917,Q13639,"Homo sapiens (Human)"
DB04918,Q7DHH4,"Staphylococcus aureus"
DB04918,P14677,"Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)"
DB04918,P0AD68,"Escherichia coli (strain K12)"
DB04919,P02671,"Homo sapiens (Human)"
DB04919,P02675,"Homo sapiens (Human)"
DB04920,O60840,"Homo sapiens (Human)"
DB04920,Q13698,"Homo sapiens (Human)"
DB04920,Q01668,"Homo sapiens (Human)"
DB04920,Q13936,"Homo sapiens (Human)"
DB04922,P54289,"Homo sapiens (Human)"
DB04922,Q9NY47,"Homo sapiens (Human)"
DB04924,P14416,"Homo sapiens (Human)"
DB04924,P20309,"Homo sapiens (Human)"
DB04925,P00747,"Homo sapiens (Human)"
DB04926,Q8TCU5,"Homo sapiens (Human)"
DB04927,Q14534,"Homo sapiens (Human)"
DB04929,P20292,"Homo sapiens (Human)"
DB04930,P35498,"Homo sapiens (Human)"
DB04931,Q01726,"Homo sapiens (Human)"
DB04932,P30542,"Homo sapiens (Human)"
DB04932,P29274,"Homo sapiens (Human)"
DB04932,P29275,"Homo sapiens (Human)"
DB04933,O00206,"Homo sapiens (Human)"
DB04934,P0A8V2,"Escherichia coli (strain K12)"
DB04937,O14746,"Homo sapiens (Human)"
DB04938,P03372,"Homo sapiens (Human)"
DB04940,P10415,"Homo sapiens (Human)"
DB04940,Q9H4B7,"Homo sapiens (Human)"
DB04941,P13569,"Homo sapiens (Human)"
DB04941,Q5XXA6,"Homo sapiens (Human)"
DB04942,P10276,"Homo sapiens (Human)"
DB04942,P10826,"Homo sapiens (Human)"
DB04946,P28223,"Homo sapiens (Human)"
DB04946,P14416,"Homo sapiens (Human)"
DB04946,P21728,"Homo sapiens (Human)"
DB04946,P35462,"Homo sapiens (Human)"
DB04946,P21917,"Homo sapiens (Human)"
DB04946,P08908,"Homo sapiens (Human)"
DB04946,P50406,"Homo sapiens (Human)"
DB04946,P34969,"Homo sapiens (Human)"
DB04946,P35348,"Homo sapiens (Human)"
DB04946,P35367,"Homo sapiens (Human)"
DB04946,P18825,"Homo sapiens (Human)"
DB04947,Q01959,"Homo sapiens (Human)"
DB04948,P08913,"Homo sapiens (Human)"
DB04951,P09958,"Homo sapiens (Human)"
DB04953,O43526,"Homo sapiens (Human)"
DB04953,O43525,"Homo sapiens (Human)"
DB04953,P56696,"Homo sapiens (Human)"
DB04953,Q9NR82,"Homo sapiens (Human)"
DB04954,P30542,"Homo sapiens (Human)"
DB04956,P01375,"Homo sapiens (Human)"
DB04957,P15382,"Homo sapiens (Human)"
DB04957,P51787,"Homo sapiens (Human)"
DB04957,Q12809,"Homo sapiens (Human)"
DB04958,P20273,"Homo sapiens (Human)"
DB04959,P08729,"Homo sapiens (Human)"
DB04959,Q5T4S7,"Homo sapiens (Human)"
DB04960,P49356,"Homo sapiens (Human)"
DB04964,Q8WXI7,"Homo sapiens (Human)"
DB04967,P11388,"Homo sapiens (Human)"
DB04967,P27695,"Homo sapiens (Human)"
DB04967,P11387,"Homo sapiens (Human)"
DB04970,P08908,"Homo sapiens (Human)"
DB04971,Q07869,"Homo sapiens (Human)"
DB04971,P37231,"Homo sapiens (Human)"
DB04972,P09211,"Homo sapiens (Human)"
DB04973,P04049,"Homo sapiens (Human)"
DB04974,P42345,"Homo sapiens (Human)"
DB04975,P11388,"Homo sapiens (Human)"
DB04978,P11388,"Homo sapiens (Human)"
DB04982,P42261,"Homo sapiens (Human)"
DB04982,P42262,"Homo sapiens (Human)"
DB04982,P42263,"Homo sapiens (Human)"
DB04982,P48058,"Homo sapiens (Human)"
DB04983,P41231,"Homo sapiens (Human)"
DB04985,P08865,"Homo sapiens (Human)"
DB04988,P00533,"Homo sapiens (Human)"
DB04988,P04626,"Homo sapiens (Human)"
DB04991,O14672,"Homo sapiens (Human)"
DB04997,P13612,"Homo sapiens (Human)"
DB04998,Q9Y6K9,"Homo sapiens (Human)"
DB05001,P27487,"Homo sapiens (Human)"
DB05003,P31350,"Homo sapiens (Human)"
DB05003,P23921,"Homo sapiens (Human)"
DB05004,P49146,"Homo sapiens (Human)"
DB05004,P25929,"Homo sapiens (Human)"
DB05004,Q15761,"Homo sapiens (Human)"
DB05004,P50391,"Homo sapiens (Human)"
DB05005,P51686,"Homo sapiens (Human)"
DB05007,P01133,"Homo sapiens (Human)"
DB05007,P54760,"Homo sapiens (Human)"
DB05007,P04626,"Homo sapiens (Human)"
DB05009,P29274,"Homo sapiens (Human)"
DB05010,Q9UBS5,"Homo sapiens (Human)"
DB05010,O75899,"Homo sapiens (Human)"
DB05012,P23975,"Homo sapiens (Human)"
DB05013,Q05655,"Homo sapiens (Human)"
DB05013,P17252,"Homo sapiens (Human)"
DB05014,P22607,"Homo sapiens (Human)"
DB05014,P11362,"Homo sapiens (Human)"
DB05014,P35968,"Homo sapiens (Human)"
DB05014,P36888,"Homo sapiens (Human)"
DB05014,P09619,"Homo sapiens (Human)"
DB05014,O43519,"Homo sapiens (Human)"
DB05015,Q13547,"Homo sapiens (Human)"
DB05015,Q969S8,"Homo sapiens (Human)"
DB05015,Q96DB2,"Homo sapiens (Human)"
DB05015,Q92769,"Homo sapiens (Human)"
DB05015,O15379,"Homo sapiens (Human)"
DB05015,P56524,"Homo sapiens (Human)"
DB05015,Q9UQL6,"Homo sapiens (Human)"
DB05015,Q9UBN7,"Homo sapiens (Human)"
DB05015,Q8WUI4,"Homo sapiens (Human)"
DB05015,Q9BY41,"Homo sapiens (Human)"
DB05015,Q9UKV0,"Homo sapiens (Human)"
DB05017,P01375,"Homo sapiens (Human)"
DB05017,P05231,"Homo sapiens (Human)"
DB05018,P06280,"Homo sapiens (Human)"
DB05020,O11885,"Hepatitis B virus (HBV)"
DB05022,P11388,"Homo sapiens (Human)"
DB05022,Q02880,"Homo sapiens (Human)"
DB05023,P08069,"Homo sapiens (Human)"
DB05024,Q07973,"Homo sapiens (Human)"
DB05024,P11473,"Homo sapiens (Human)"
DB05025,P00441,"Homo sapiens (Human)"
DB05026,P28223,"Homo sapiens (Human)"
DB05030,P14210,"Homo sapiens (Human)"
DB05030,P35968,"Homo sapiens (Human)"
DB05032,Q9H3N8,"Homo sapiens (Human)"
DB05033,Q13443,"Homo sapiens (Human)"
DB05034,P16066,"Homo sapiens (Human)"
DB05035,P10827,"Homo sapiens (Human)"
DB05035,P10828,"Homo sapiens (Human)"
DB05036,Q86US8,"Homo sapiens (Human)"
DB05036,Q96KG9,"Homo sapiens (Human)"
DB05036,Q15185,"Homo sapiens (Human)"
DB05036,O14746,"Homo sapiens (Human)"
DB05037,P06493,"Homo sapiens (Human)"
DB05037,P24941,"Homo sapiens (Human)"
DB05038,P30411,"Homo sapiens (Human)"
DB05039,P07550,"Homo sapiens (Human)"
DB05041,Q16831,"Homo sapiens (Human)"
DB05041,O95045,"Homo sapiens (Human)"
DB05042,P50406,"Homo sapiens (Human)"
DB05044,P06737,"Homo sapiens (Human)"
DB05045,P50391,"Homo sapiens (Human)"
DB05045,P49146,"Homo sapiens (Human)"
DB05046,P41145,"Homo sapiens (Human)"
DB05046,P35372,"Homo sapiens (Human)"
DB05047,P48058,"Homo sapiens (Human)"
DB05047,P23560,"Homo sapiens (Human)"
DB05047,P42261,"Homo sapiens (Human)"
DB05047,P42262,"Homo sapiens (Human)"
DB05047,P42263,"Homo sapiens (Human)"
DB05049,P46098,"Homo sapiens (Human)"
DB05050,P41143,"Homo sapiens (Human)"
DB05052,Q92731,"Homo sapiens (Human)"
DB05053,P09467,"Homo sapiens (Human)"
DB05058,Q9HGT2,"Candida albicans (Yeast)"
DB05060,O39930,"Hepatitis C virus"
DB05062,P51681,"Homo sapiens (Human)"
DB05064,P28845,"Homo sapiens (Human)"
DB05065,P27487,"Homo sapiens (Human)"
DB05066,P01584,"Homo sapiens (Human)"
DB05066,P01375,"Homo sapiens (Human)"
DB05066,P05231,"Homo sapiens (Human)"
DB05066,P22301,"Homo sapiens (Human)"
DB05066,P20783,"Homo sapiens (Human)"
DB05066,P39905,"Homo sapiens (Human)"
DB05066,P34130,"Homo sapiens (Human)"
DB05069,Q9GZZ6,"Homo sapiens (Human)"
DB05069,Q9UGM1,"Homo sapiens (Human)"
DB05070,P41594,"Homo sapiens (Human)"
DB05072,P25103,"Homo sapiens (Human)"
DB05073,Q96EB6,"Homo sapiens (Human)"
DB05075,P17948,"Homo sapiens (Human)"
DB05075,P35968,"Homo sapiens (Human)"
DB05075,P35916,"Homo sapiens (Human)"
DB05075,P41240,"Homo sapiens (Human)"
DB05077,P21554,"Homo sapiens (Human)"
DB05078,P24394,"Homo sapiens (Human)"
DB05078,Q14627,"Homo sapiens (Human)"
DB05079,P35367,"Homo sapiens (Human)"
DB05079,P28223,"Homo sapiens (Human)"
DB05080,P35367,"Homo sapiens (Human)"
DB05080,Q9Y5N1,"Homo sapiens (Human)"
DB05087,P14867,"Homo sapiens (Human)"
DB05087,P47869,"Homo sapiens (Human)"
DB05087,P34903,"Homo sapiens (Human)"
DB05087,P48169,"Homo sapiens (Human)"
DB05087,P31644,"Homo sapiens (Human)"
DB05087,Q16445,"Homo sapiens (Human)"
DB05091,P30518,"Homo sapiens (Human)"
DB05092,P13612,"Homo sapiens (Human)"
DB05094,P10275,"Homo sapiens (Human)"
DB05095,P35354,"Homo sapiens (Human)"
DB05096,Q14416,"Homo sapiens (Human)"
DB05096,Q14832,"Homo sapiens (Human)"
DB05097,Q14081,"Homo sapiens (Human)"
DB05098,P48357,"Homo sapiens (Human)"
DB05099,P02671,"Homo sapiens (Human)"
DB05101,P00533,"Homo sapiens (Human)"
DB05102,P03303,"Human rhinovirus 14 (HRV-14)"
DB05104,P41145,"Homo sapiens (Human)"
DB05105,Q8V397,"Enterovirus J"
DB05107,P11413,"Homo sapiens (Human)"
DB05110,P01579,"Homo sapiens (Human)"
DB05111,P01579,"Homo sapiens (Human)"
DB05115,P06213,"Homo sapiens (Human)"
DB05116,P04818,"Homo sapiens (Human)"
DB05120,P06213,"Homo sapiens (Human)"
DB05122,P13612,"Homo sapiens (Human)"
DB05122,P16144,"Homo sapiens (Human)"
DB05122,P26010,"Homo sapiens (Human)"
DB05125,Q02127,"Homo sapiens (Human)"
DB05127,Q9NYK1,"Homo sapiens (Human)"
DB05129,P11387,"Homo sapiens (Human)"
DB05129,P11388,"Homo sapiens (Human)"
DB05130,P41597,"Homo sapiens (Human)"
DB05131,P00740,"Homo sapiens (Human)"
DB05133,P01584,"Homo sapiens (Human)"
DB05134,P07900,"Homo sapiens (Human)"
DB05134,P08238,"Homo sapiens (Human)"
DB05137,Q9UGM1,"Homo sapiens (Human)"
DB05137,Q9GZZ6,"Homo sapiens (Human)"
DB05139,Q9GZP0,"Homo sapiens (Human)"
DB05141,O15392,"Homo sapiens (Human)"
DB05142,Q8IW54,"Homo sapiens (Human)"
DB05142,O00408,"Homo sapiens (Human)"
DB05146,P35968,"Homo sapiens (Human)"
DB05146,P10721,"Homo sapiens (Human)"
DB05146,P16234,"Homo sapiens (Human)"
DB05146,P09619,"Homo sapiens (Human)"
DB05147,Q71U36,"Homo sapiens (Human)"
DB05147,P68363,"Homo sapiens (Human)"
DB05147,Q9BQE3,"Homo sapiens (Human)"
DB05147,P68366,"Homo sapiens (Human)"
DB05147,Q13748,"Homo sapiens (Human)"
DB05147,Q6PEY2,"Homo sapiens (Human)"
DB05147,Q9H853,"Homo sapiens (Human)"
DB05147,Q9H4B7,"Homo sapiens (Human)"
DB05147,Q13885,"Homo sapiens (Human)"
DB05147,Q9BVA1,"Homo sapiens (Human)"
DB05147,P68371,"Homo sapiens (Human)"
DB05147,Q13509,"Homo sapiens (Human)"
DB05147,P04350,"Homo sapiens (Human)"
DB05147,P07437,"Homo sapiens (Human)"
DB05147,Q9BUF5,"Homo sapiens (Human)"
DB05149,O96017,"Homo sapiens (Human)"
DB05149,O14757,"Homo sapiens (Human)"
DB05150,P05067,"Homo sapiens (Human)"
DB05152,P11229,"Homo sapiens (Human)"
DB05153,P08581,"Homo sapiens (Human)"
DB05153,P35968,"Homo sapiens (Human)"
DB05153,P10721,"Homo sapiens (Human)"
DB05153,Q02763,"Homo sapiens (Human)"
DB05155,P41145,"Homo sapiens (Human)"
DB05157,Q16539,"Homo sapiens (Human)"
DB05157,Q15759,"Homo sapiens (Human)"
DB05157,P53778,"Homo sapiens (Human)"
DB05157,O15264,"Homo sapiens (Human)"
DB05159,P41597,"Homo sapiens (Human)"
DB05161,P08246,"Homo sapiens (Human)"
DB05161,P24158,"Homo sapiens (Human)"
DB05162,P43220,"Homo sapiens (Human)"
DB05164,A1Z199,"Homo sapiens (Human)"
DB05165,P06730,"Homo sapiens (Human)"
DB05166,Q8TDV5,"Homo sapiens (Human)"
DB05168,P14207,"Homo sapiens (Human)"
DB05168,P41439,"Homo sapiens (Human)"
DB05168,P15328,"Homo sapiens (Human)"
DB05169,O14965,"Homo sapiens (Human)"
DB05169,Q96GD4,"Homo sapiens (Human)"
DB05171,Q96BI3,"Homo sapiens (Human)"
DB05171,Q9NZ42,"Homo sapiens (Human)"
DB05177,P09960,"Homo sapiens (Human)"
DB05183,O14920,"Homo sapiens (Human)"
DB05184,P08069,"Homo sapiens (Human)"
DB05184,P12931,"Homo sapiens (Human)"
DB05184,P00519,"Homo sapiens (Human)"
DB05184,P42684,"Homo sapiens (Human)"
DB05187,Q07869,"Homo sapiens (Human)"
DB05187,Q03181,"Homo sapiens (Human)"
DB05187,P37231,"Homo sapiens (Human)"
DB05188,Q03181,"Homo sapiens (Human)"
DB05190,P15056,"Homo sapiens (Human)"
DB05190,P04049,"Homo sapiens (Human)"
DB05191,P29274,"Homo sapiens (Human)"
DB05192,P10828,"Homo sapiens (Human)"
DB05194,P15509,"Homo sapiens (Human)"
DB05194,P04141,"Homo sapiens (Human)"
DB05194,Q16498,"Homo sapiens (Human)"
DB05198,O14965,"Homo sapiens (Human)"
DB05198,P35968,"Homo sapiens (Human)"
DB05199,P17752,"Homo sapiens (Human)"
DB05200,P10253,"Homo sapiens (Human)"
DB05201,P21554,"Homo sapiens (Human)"
DB05202,P04275,"Homo sapiens (Human)"
DB05202,P07359,"Homo sapiens (Human)"
DB05203,Q9BYF1,"Homo sapiens (Human)"
DB05203,P00797,"Homo sapiens (Human)"
DB05204,Q06187,"Homo sapiens (Human)"
DB05205,P21397,"Homo sapiens (Human)"
DB05206,P01019,"Homo sapiens (Human)"
DB05206,P25101,"Homo sapiens (Human)"
DB05207,P01375,"Homo sapiens (Human)"
DB05207,P14778,"Homo sapiens (Human)"
DB05209,A6PZ59,"Homo sapiens (Human)"
DB05210,P27986,"Homo sapiens (Human)"
DB05210,O00459,"Homo sapiens (Human)"
DB05210,Q92569,"Homo sapiens (Human)"
DB05210,P78527,"Homo sapiens (Human)"
DB05210,P42345,"Homo sapiens (Human)"
DB05212,P19838,"Homo sapiens (Human)"
DB05212,Q00653,"Homo sapiens (Human)"
DB05213,P36888,"Homo sapiens (Human)"
DB05214,P35228,"Homo sapiens (Human)"
DB05216,P10721,"Homo sapiens (Human)"
DB05216,P08581,"Homo sapiens (Human)"
DB05216,P07949,"Homo sapiens (Human)"
DB05216,P16234,"Homo sapiens (Human)"
DB05216,P36888,"Homo sapiens (Human)"
DB05216,Q06609,"Homo sapiens (Human)"
DB05217,P43490,"Homo sapiens (Human)"
DB05218,P01375,"Homo sapiens (Human)"
DB05219,P27815,"Homo sapiens (Human)"
DB05219,Q07343,"Homo sapiens (Human)"
DB05219,Q08493,"Homo sapiens (Human)"
DB05219,Q08499,"Homo sapiens (Human)"
DB05220,O14965,"Homo sapiens (Human)"
DB05222,O30527,"Pseudomonas aeruginosa"
DB05223,Q13547,"Homo sapiens (Human)"
DB05223,Q92769,"Homo sapiens (Human)"
DB05223,O15379,"Homo sapiens (Human)"
DB05223,Q9UBN7,"Homo sapiens (Human)"
DB05224,Q6GJI1,"Staphylococcus aureus (strain MRSA252)"
DB05225,P20292,"Homo sapiens (Human)"
DB05226,P13843,"Human respiratory syncytial virus B (strain 18537)"
DB05227,P28223,"Homo sapiens (Human)"
DB05228,P03369,"Human immunodeficiency virus type 1 group M subtype B (isolate ARV2/SF2) (HIV-1)"
DB05229,P43119,"Homo sapiens (Human)"
DB05232,P35498,"Homo sapiens (Human)"
DB05232,Q99250,"Homo sapiens (Human)"
DB05232,Q9NY46,"Homo sapiens (Human)"
DB05232,Q9UQD0,"Homo sapiens (Human)"
DB05233,P03372,"Homo sapiens (Human)"
DB05234,P10275,"Homo sapiens (Human)"
DB05235,Q14894,"Homo sapiens (Human)"
DB05235,P10827,"Homo sapiens (Human)"
DB05238,P15056,"Homo sapiens (Human)"
DB05239,Q02750,"Homo sapiens (Human)"
DB05240,P42336,"Homo sapiens (Human)"
DB05241,P42336,"Homo sapiens (Human)"
DB05241,P48736,"Homo sapiens (Human)"
DB05241,O00329,"Homo sapiens (Human)"
DB05241,P42338,"Homo sapiens (Human)"
DB05241,P42345,"Homo sapiens (Human)"
DB05243,O60674,"Homo sapiens (Human)"
DB05246,O43497,"Homo sapiens (Human)"
DB05249,Q99062,"Homo sapiens (Human)"
DB05250,P01375,"Homo sapiens (Human)"
DB05250,P01584,"Homo sapiens (Human)"
DB05250,P05231,"Homo sapiens (Human)"
DB05252,P35228,"Homo sapiens (Human)"
DB05253,P06401,"Homo sapiens (Human)"
DB05254,P05121,"Homo sapiens (Human)"
DB05254,P00749,"Homo sapiens (Human)"
DB05255,P41180,"Homo sapiens (Human)"
DB05255,Q5T601,"Homo sapiens (Human)"
DB05256,Q13093,"Homo sapiens (Human)"
DB05258,P17181,"Homo sapiens (Human)"
DB05259,P04229,"Homo sapiens (Human)"
DB05260,P31350,"Homo sapiens (Human)"
DB05260,P21281,"Homo sapiens (Human)"
DB05260,P02818,"Homo sapiens (Human)"
DB05260,Q9S427,"Shewanella sp."
DB05260,P01584,"Homo sapiens (Human)"
DB05262,P47989,"Homo sapiens (Human)"
DB05264,P32927,"Homo sapiens (Human)"
DB05265,Q8NFA2,"Homo sapiens (Human)"
DB05265,P18314,"Enterobacter aerogenes (Aerobacter aerogenes)"
DB05266,P27815,"Homo sapiens (Human)"
DB05266,Q07343,"Homo sapiens (Human)"
DB05266,Q08493,"Homo sapiens (Human)"
DB05266,Q08499,"Homo sapiens (Human)"
DB05266,Q14432,"Homo sapiens (Human)"
DB05268,P04049,"Homo sapiens (Human)"
DB05271,P35462,"Homo sapiens (Human)"
DB05271,P21917,"Homo sapiens (Human)"
DB05271,P14416,"Homo sapiens (Human)"
DB05271,P21918,"Homo sapiens (Human)"
DB05271,P21728,"Homo sapiens (Human)"
DB05271,P08908,"Homo sapiens (Human)"
DB05271,P18089,"Homo sapiens (Human)"
DB05276,Q69600,"Hepatitis B virus (HBV)"
DB05280,P14416,"Homo sapiens (Human)"
DB05280,P35462,"Homo sapiens (Human)"
DB05280,P21917,"Homo sapiens (Human)"
DB05280,P08908,"Homo sapiens (Human)"
DB05281,P68366,"Homo sapiens (Human)"
DB05281,P10415,"Homo sapiens (Human)"
DB05282,O95831,"Homo sapiens (Human)"
DB05284,P07437,"Homo sapiens (Human)"
DB05289,Q9Y6K9,"Homo sapiens (Human)"
DB05290,P25101,"Homo sapiens (Human)"
DB05294,P15692,"Homo sapiens (Human)"
DB05294,P00533,"Homo sapiens (Human)"
DB05294,Q13882,"Homo sapiens (Human)"
DB05294,Q02763,"Homo sapiens (Human)"
DB05295,P11473,"Homo sapiens (Human)"
DB05297,P10415,"Homo sapiens (Human)"
DB05298,Q08499,"Homo sapiens (Human)"
DB05299,P60568,"Homo sapiens (Human)"
DB05301,Q13393,"Homo sapiens (Human)"
DB05301,P29466,"Homo sapiens (Human)"
DB05303,P01375,"Homo sapiens (Human)"
DB05303,P14778,"Homo sapiens (Human)"
DB05304,Q16790,"Homo sapiens (Human)"
DB05304,P60568,"Homo sapiens (Human)"
DB05305,P35225,"Homo sapiens (Human)"
DB05307,P20711,"Homo sapiens (Human)"
DB05308,P04818,"Homo sapiens (Human)"
DB05309,P08620,"Homo sapiens (Human)"
DB05311,P03952,"Homo sapiens (Human)"
DB05314,P32320,"Homo sapiens (Human)"
DB05316,P28223,"Homo sapiens (Human)"
DB05316,P14416,"Homo sapiens (Human)"
DB05317,P37268,"Homo sapiens (Human)"
DB05317,P04035,"Homo sapiens (Human)"
DB05318,Q81ZY9,"Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)"
DB05319,P16422,"Homo sapiens (Human)"
DB05321,Q45697,"Bacillus sp. (strain TB-90)"
DB05324,P00533,"Homo sapiens (Human)"
DB05327,P15121,"Homo sapiens (Human)"
DB05328,P04585,"Human immunodeficiency virus type 1 group M subtype B (isolate HXB2) (HIV-1)"
DB05332,P40238,"Homo sapiens (Human)"
DB05337,P48060,"Homo sapiens (Human)"
DB05338,P11511,"Homo sapiens (Human)"
DB05338,P03372,"Homo sapiens (Human)"
DB05339,P08908,"Homo sapiens (Human)"
DB05341,P05155,"Homo sapiens (Human)"
DB05342,P03366,"Human immunodeficiency virus type 1 group M subtype B (isolate BH10) (HIV-1)"
DB05342,P04035,"Homo sapiens (Human)"
DB05343,P04271,"Homo sapiens (Human)"
DB05345,P35367,"Homo sapiens (Human)"
DB05351,P20648,"Homo sapiens (Human)"
DB05358,Q9BYF1,"Homo sapiens (Human)"
DB05359,P48039,"Homo sapiens (Human)"
DB05359,P49286,"Homo sapiens (Human)"
DB05360,P30542,"Homo sapiens (Human)"
DB05361,P01008,"Homo sapiens (Human)"
DB05361,P25116,"Homo sapiens (Human)"
DB05362,P00742,"Homo sapiens (Human)"
DB05364,P10147,"Homo sapiens (Human)"
DB05367,P25101,"Homo sapiens (Human)"
DB05369,P25021,"Homo sapiens (Human)"
DB05372,P21554,"Homo sapiens (Human)"
DB05374,P00533,"Homo sapiens (Human)"
DB05381,P35367,"Homo sapiens (Human)"
DB05381,P25021,"Homo sapiens (Human)"
DB05381,Q9Y5N1,"Homo sapiens (Human)"
DB05381,Q9H3N8,"Homo sapiens (Human)"
DB05382,P03915,"Homo sapiens (Human)"
DB05383,P15121,"Homo sapiens (Human)"
DB05383,P35625,"Homo sapiens (Human)"
DB05386,P15509,"Homo sapiens (Human)"
DB05386,Q16498,"Homo sapiens (Human)"
DB05387,P08253,"Homo sapiens (Human)"
DB05387,P14780,"Homo sapiens (Human)"
DB05387,P39900,"Homo sapiens (Human)"
DB05389,Q7L5Y9,"Homo sapiens (Human)"
DB05389,Q86VB7,"Homo sapiens (Human)"
DB05390,P41231,"Homo sapiens (Human)"
DB05391,P07359,"Homo sapiens (Human)"
DB05395,P13945,"Homo sapiens (Human)"
DB05398,P03366,"Human immunodeficiency virus type 1 group M subtype B (isolate BH10) (HIV-1)"
DB05398,P21926,"Homo sapiens (Human)"
DB05399,P19320,"Homo sapiens (Human)"
DB05403,P53778,"Homo sapiens (Human)"
DB05404,P04637,"Homo sapiens (Human)"
DB05407,P05305,"Homo sapiens (Human)"
DB05408,P29466,"Homo sapiens (Human)"
DB05408,P42574,"Homo sapiens (Human)"
DB05408,P55210,"Homo sapiens (Human)"
DB05412,Q16539,"Homo sapiens (Human)"
DB05412,P01375,"Homo sapiens (Human)"
DB05412,P01584,"Homo sapiens (Human)"
DB05412,P00403,"Homo sapiens (Human)"
DB05413,P05154,"Homo sapiens (Human)"
DB05414,Q81ZL8,"Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298)"
DB05415,O76074,"Homo sapiens (Human)"
DB05417,P23415,"Homo sapiens (Human)"
DB05418,P25103,"Homo sapiens (Human)"
DB05419,Q9NYX4,"Homo sapiens (Human)"
DB05420,P23921,"Homo sapiens (Human)"
DB05421,P25103,"Homo sapiens (Human)"
DB05422,P31645,"Homo sapiens (Human)"
DB05423,P04150,"Homo sapiens (Human)"
DB05424,P00533,"Homo sapiens (Human)"
DB05428,Q16881,"Homo sapiens (Human)"
DB05428,Q9NNW7,"Homo sapiens (Human)"
DB05428,P31350,"Homo sapiens (Human)"
DB05429,P51671,"Homo sapiens (Human)"
DB05431,P09917,"Homo sapiens (Human)"
DB05432,Q9NYX4,"Homo sapiens (Human)"
DB05434,P09038,"Homo sapiens (Human)"
DB05434,P14210,"Homo sapiens (Human)"
DB05434,P15692,"Homo sapiens (Human)"
DB05434,P10145,"Homo sapiens (Human)"
DB05435,Q5NUL3,"Homo sapiens (Human)"
